wanted,position,positionid,from,start,end
Q5278544,member of the State Senate of Washington,Q20065405,Q6768967,2012-11-30,
Q4908609,member of the Indiana House of Representatives,Q18190880,Q77527855,2012-11-20,
Q5606295,member of the Florida House of Representatives,Q18342844,Q5334959,2012-11-20,2014-11-20
Q7160764,member of the Indiana House of Representatives,Q18190880,Q58215602,2012-11-20,
Q7324319,member of the State Senate of Indiana,Q19362907,Q16197748,2012-11-20,
Q7437127,member of the Indiana House of Representatives,Q18190880,Q85809898,2012-11-20,
Q8025003,member of the Indiana House of Representatives,Q18190880,Q63070412,2012-11-20,
Q4704415,member of the Oklahoma House of Representatives,Q18925362,Q6380181,2012-11-14,2015-11-16
Q6110002,member of the Oklahoma House of Representatives,Q18925362,Q62671760,2012-11-14,2015-04-15
Q6172452,member of the Indiana House of Representatives,Q18190880,Q5294703,2012-11-07,
Q16730518,member of the State Senate of Hawaii,Q20058751,Q16875186,2012-11-06,2020-11-03
Q18347984,member of the State Senate of New Mexico,Q20658713,Q16887104,2012-10-25,
Q6490989,Member of the North Carolina House of Representatives,Q18089655,Q35876874,2012-10-10,2013-01-09
Q5236199,member of the Virginia House of Delegates,Q20065408,Q7340281,2012-09-28,
Q7145428,ambassador to Sri Lanka and the Maldives,Q7889376,Q6836763,2012-09-14,2014-12-06
Q7145428,ambassador to Sri Lanka and the Maldives,Q7889376,Q6836763,2012-09-09,2014-12-06
Q5163490,member of the Illinois House of Representatives,Q17495450,Q16885687,2012-08-03,2018-01-26
Q7128933,member of the State Senate of Wisconsin,Q17602055,Q6184241,2012-07-17,
Q6288137,member of the State Senate of Washington,Q20065405,Q4766645,2012-06-25,
Q6392916,member of the Pennsylvania House of Representatives,Q14616716,Q5661247,2012-05-08,2013
Q16188963,member of the State Senate of Ohio,Q20065429,Q4933646,2012-03-21,
Q6848890,member of the New York State Assembly,Q20058770,Q7493797,2012-03-21,2012-12-31
Q6247763,member of the State Senate of Idaho,Q18655026,Q16735175,2012-03-01,
Q6447006,Secretary of State of Florida,Q7444366,Q18631541,2012-02-17,2019-01-08
Q5040974,member of the Utah House of Representatives,Q18810381,Q16732232,2012-01-20,2013-01-01
Q16204851,member of the Connecticut House of Representatives,Q18763331,Q102046808,2012-01-13,2021-01
Q5213881,member of the State Senate of Utah,Q20065565,Q16197404,2012-01-13,
Q5335752,member of the State Senate of Virginia,Q18604340,Q4980713,2012-01-11,
Q6780247,member of the State Senate of Virginia,Q18604340,Q2045481,2012-01-11,
Q7148284,member of the State Senate of Virginia,Q18604340,Q349230,2012-01-11,
Q7367526,member of the State Senate of Virginia,Q18604340,Q16197267,2012-01-11,
Q16196654,Member of the Mississippi Senate,Q18195558,Q23073686,2012-01-03,
Q4932249,Member of the Mississippi Senate,Q18195558,Q17388780,2012-01-03,2016-01-05
Q5231124,Member of the Mississippi Senate,Q18195558,Q50824900,2012-01-03,
Q55635982,Member of the Mississippi Senate,Q18195558,Q23073696,2012-01-03,
Q6515579,Member of the Mississippi Senate,Q18195558,Q23073540,2012-01-03,
Q7347154,member of the State Senate of Louisiana,Q18091440,Q16222126,2012-01,
Q16137732,member of the State Senate of South Carolina,Q18676729,Q96036989,2012,
Q4718636,member of the Maine House of Representatives,Q18713970,Q19601579,2012,2020-12-02
Q4834095,member of the State Senate of Louisiana,Q18091440,Q16213410,2012,
Q4899521,member of the State Senate of Indiana,Q19362907,Q55622965,2012,
Q5200131,member of the State Senate of New Mexico,Q20658713,Q16193994,2012,
Q5214446,member of the Indiana House of Representatives,Q18190880,Q18045176,2012,2014
Q5272878,member of the State Senate of South Carolina,Q18676729,Q96039282,2012,
Q5342227,member of the Colorado House of Representatives,Q17485005,Q5290936,2012,2017-01-11
Q60463648,member of the Georgia State Senate,Q20065663,Q20640813,2012,
Q6174508,member of the California State Assembly,Q18180908,Q4964238,2012,2016-11-30
Q6274019,member of the Oklahoma Senate,Q21367377,Q17092073,2012,
Q7291657,member of the State Senate of North Dakota,Q21366730,Q23883507,2012,
Q6173319,member of the State Senate of Washington,Q20065405,Q16238235,2011-11-29,
Q7407662,member of the New York State Assembly,Q20058770,Q7441415,2011-09-14,2021-01-01
Q7182344,member of the State Senate of Washington,Q20065405,Q5111161,2011-07-20,
Q27064044,member of the Alabama House of Representatives,Q18648747,Q5239646,2011-05-24,2018
Q6767783,member of the Wisconsin State Assembly,Q18526160,Q5312287,2011-05-17,2015-01-05
Q16211550,member of the Washington House of Representatives,Q17598395,Q7490267,2011-04-13,
Q6833193,member of the Pennsylvania State Senate,Q18199902,Q6304584,2011-04-05,
Q6688335,member of the State Senate of Illinois,Q20058778,Q7615010,2011-02-05,
Q5132625,Ohio state representative,Q17502533,Q7349966,2011-02-01,2018-12-31
Q7839588,Secretary of State of Kentucky,Q17091482,Q5353314,2011-01-29,2012-01-01
Q6490880,member of the State Senate of Iowa,Q18707052,Q6115783,2011-01-24,2013-01
Q7846843,member of the State Senate of Louisiana,Q18091440,Q5495951,2011-01-24,
Q7052766,member of the State Senate of Hawaii,Q20058751,Q16197378,2011-01-19,
Q7342495,member of the State Senate of Hawaii,Q20058751,Q16214388,2011-01-19,
Q5271663,member of the State Senate of New Mexico,Q20658713,Q16201655,2011-01-14,2012-12
Q5524591,member of the Washington House of Representatives,Q17598395,Q5335246,2011-01-14,
Q32639168,member of the Illinois House of Representatives,Q17495450,Q16215745,2011-01-12,2013-01-09
Q4749401,member of the Colorado House of Representatives,Q17485005,Q4932506,2011-01-12,2015-01-07
Q5074856,member of the Maryland House of Delegates,Q20064986,Q16218533,2011-01-12,2015-01-15
Q5545581,member of the State Senate of Maryland,Q20064926,Q4908964,2011-01-12,
Q7684051,member of the Maryland House of Delegates,Q20064986,Q16222001,2011-01-12,2015-02-02
Q16149657,member of the State Senate of Oregon,Q19689183,Q5115746,2011-01-11,
Q5247933,Member of the Wyoming House of Representatives,Q18341783,Q16224567,2011-01-11,
Q5254963,member of the Texas House of Representatives,Q18604553,Q5081599,2011-01-11,2014-09-30
Q5536599,Member of the Wyoming House of Representatives,Q18341783,Q16123444,2011-01-11,
Q6759983,member of the State Senate of South Dakota,Q6814783,Q16214043,2011-01-11,2015-03-30
Q6832808,member of the Colorado House of Representatives,Q17485005,Q7172096,2011-01-11,2019-01-04
Q6847842,member of the State Senate of Wyoming,Q19394559,Q5107941,2011-01-11,
Q7356841,Member of the Wyoming House of Representatives,Q18341783,Q16210170,2011-01-11,
Q7369284,Member of the Wyoming House of Representatives,Q18341783,Q16226394,2011-01-11,2021-10-04
Q7816503,representative of the Delaware House of Representatives,Q22679266,Q16194582,2011-01-11,
Q99454334,member of the State Senate of Wyoming,Q19394559,Q6520721,2011-01-11,2019-01-07
Q105121860,member of the Georgia State Senate,Q20065663,Q19880056,2011-01-10,
Q107427119,member of the Washington House of Representatives,Q17598395,Q6104393,2011-01-10,
Q12071701,member of the Iowa House of Representatives,Q17486706,Q12058363,2011-01-10,2013-11-24
Q16734066,Member of the Kansas House of Representatives,Q17487134,Q16886246,2011-01-10,2013-01-14
Q16735060,member of the Arizona House of Representatives,Q17486298,Q16122988,2011-01-10,2013-01-14
Q1683489,Lieutenant Governor of Oklahoma,Q1853541,Q7812488,2011-01-10,2019-01-14
Q18688053,Arkansas state senator,Q21361754,Q16208748,2011-01-10,2013-01-15
Q28912513,member of the Georgia House of Representatives,Q17548315,Q65029713,2011-01-10,2013-01-14
Q30122094,member of the Georgia State Senate,Q20065663,Q6218427,2011-01-10,
Q4666597,Lieutenant Governor of California,Q3238284,Q461391,2011-01-10,2019-01-17
Q4678986,member of the Arizona House of Representatives,Q17486298,Q16105836,2011-01-10,2013-01-14
Q4932946,Arkansas state senator,Q21361754,Q16214143,2011-01-10,2013-01-15
Q5210359,member of the State Senate of Washington,Q20065405,Q5300456,2011-01-10,2021-12-17
Q5517049,member of the Georgia State Senate,Q20065663,Q50277125,2011-01-10,
Q6140045,Member of the Kansas House of Representatives,Q17487134,Q24572651,2011-01-10,2013-01-14
Q6198775,member of the State Senate of Arizona,Q21360913,Q16198072,2011-01-10,2013-01-14
Q6370828,member of the State Senate of Kansas,Q19617175,Q7348144,2011-01-10,
Q6709094,member of the Washington House of Representatives,Q17598395,Q7614111,2011-01-10,
Q6754716,member of the Washington House of Representatives,Q17598395,Q5120591,2011-01-10,
Q6774554,member of the State Senate of Oregon,Q19689183,Q4707457,2011-01-10,2021-01-10
Q6814044,Member of the Kansas House of Representatives,Q17487134,Q7364343,2011-01-10,2017-01-09
Q6969303,member of the Iowa House of Representatives,Q17486706,Q6768627,2011-01-10,2013-01-13
Q7287664,member of the Georgia State Senate,Q20065663,Q60568194,2011-01-10,
Q7331600,member of the Arizona House of Representatives,Q17486298,Q15616038,2011-01-10,2013-01-14
Q7437498,member of the Washington House of Representatives,Q17598395,Q5233876,2011-01-10,2011-11-14
Q7490166,member of the Washington House of Representatives,Q17598395,Q16241715,2011-01-10,
Q7812488,member of the Oklahoma Senate,Q21367377,Q43167157,2011-01-10,
Q98536143,member of the Washington House of Representatives,Q17598395,Q6501617,2011-01-10,
Q17580247,member of the Arizona House of Representatives,Q17486298,Q6369626,2011-01-05,2017-01-09
Q5213365,member of the State Senate of Connecticut,Q19831739,Q19560987,2011-01-05,
Q6284736,member of the Vermont House of Representatives,Q17484018,Q16204614,2011-01-05,2015-01-07
Q6778882,member of the State Senate of Connecticut,Q19831739,Q21104152,2011-01-05,
Q5335602,member of the State Senate of Kentucky,Q20066070,Q16769715,2011-01-04,
Q5363625,member of the State Senate of Kentucky,Q20066070,Q16847447,2011-01-04,
Q55819684,member of the State Senate of Kentucky,Q20066070,Q16844168,2011-01-04,
Q5998488,member of the Pennsylvania State Senate,Q18199902,Q6265258,2011-01-04,
Q6377567,member of the Pennsylvania House of Representatives,Q14616716,Q7383846,2011-01-04,2014-11-30
Q7151824,member of the State Senate of Minnesota,Q21363942,Q7150846,2011-01-04,
Q7612396,member of the State Senate of Minnesota,Q21363942,Q7436954,2011-01-04,
Q16197668,Ohio state representative,Q17502533,Q7704573,2011-01-03,2018-12-31
Q4909316,member of the Montana House of Representatives,Q17496847,Q7384400,2011-01-03,2017-01-02
Q4909318,member of the State Senate of Ohio,Q20065429,Q6437196,2011-01-03,2018-12-31
Q4962133,member of the Wisconsin State Assembly,Q18526160,Q6154649,2011-01-03,2013-01-03
Q5087050,member of the Montana House of Representatives,Q17496847,Q16206359,2011-01-03,2019-01-07
Q5210556,member of the State Senate of Ohio,Q20065429,Q6831505,2011-01-03,2018-12-31
Q5229317,member of the Montana House of Representatives,Q17496847,Q107575668,2011-01-03,2015-01-05
Q5248295,member of the Montana House of Representatives,Q17496847,Q7612548,2011-01-03,2017-01-02
Q5293343,member of the Wisconsin State Assembly,Q18526160,Q5107067,2011-01-03,2015-08-06
Q5525930,member of the Wisconsin State Assembly,Q18526160,Q6153198,2011-01-03,2015-01-03
Q6176213,member of the State Senate of Wisconsin,Q17602055,Q5107194,2011-01-03,
Q6212876,Ohio state representative,Q17502533,Q7702134,2011-01-03,2018-12-31
Q6244457,member of the State Senate of Wisconsin,Q17602055,Q7913367,2011-01-03,2012-07-11
Q6388943,member of the Montana House of Representatives,Q17496847,Q6780322,2011-01-03,2015-01-05
Q6437758,member of the Wisconsin State Assembly,Q18526160,Q6377184,2011-01-03,2019-01-07
Q6509264,member of the Wisconsin State Assembly,Q18526160,Q5210582,2011-01-03,2019-01-07
Q6681106,Member of the Wyoming House of Representatives,Q18341783,Q4933514,2011-01-03,
Q6769627,Ohio state representative,Q17502533,Q7364569,2011-01-03,
Q7299085,Ohio state representative,Q17502533,Q4933646,2011-01-03,2012-03-21
Q7437186,member of the Montana House of Representatives,Q17496847,Q6386027,2011-01-03,2019-01-07
Q7612833,member of the Wisconsin State Assembly,Q18526160,Q5920317,2011-01-03,2015-01-03
Q7634208,member of the State Senate of Ohio,Q20065429,Q5528804,2011-01-03,2018-12-31
Q7693912,member of the Wisconsin State Assembly,Q18526160,Q4754808,2011-01-03,2019-01-07
Q7817018,member of the Wisconsin State Assembly,Q18526160,Q6198314,2011-01-03,
Q16193137,member of the Michigan House of Representatives,Q18654736,Q16188879,2011-01-01,2017-01-01
Q4725886,Member of the North Carolina House of Representatives,Q18089655,Q7052904,2011-01-01,2013-01-01
Q4961407,member of the State Senate of Utah,Q20065565,Q16886069,2011-01-01,
Q519203,member of the Michigan House of Representatives,Q18654736,Q16185681,2011-01-01,2015-01-01
Q5210676,member of the State Senate of New York,Q18691526,Q16193588,2011-01-01,
Q5224558,member of the State Senate of New York,Q18691526,Q16194773,2011-01-01,
Q5240708,Member of the North Carolina Senate,Q19727887,Q33175031,2011-01-01,
Q5540122,member of the State Senate of New York,Q18691526,Q7817095,2011-01-01,2012-12-31
Q5543037,member of the State Senate of New York,Q18691526,Q6830593,2011-01-01,
Q6304544,member of the Michigan House of Representatives,Q18654736,Q16221439,2011-01-01,2017-01-01
Q64484558,Arkansas state representative,Q19681513,Q16886405,2011-01-01,2019-10-28
Q6513697,member of the Michigan House of Representatives,Q18654736,Q6193374,2011-01-01,2013-05-13
Q6847332,member of the Michigan House of Representatives,Q18654736,Q7331626,2011-01-01,2017-01-01
Q7159561,member of the State Senate of New York,Q18691526,Q5621476,2011-01-01,
Q7302009,member of the Michigan House of Representatives,Q18654736,Q16216607,2011-01-01,2017-01-01
Q7823755,member of the Michigan House of Representatives,Q18654736,Q4790280,2011-01-01,2017-01-01
Q16196916,Member of the West Virginia House of Delegates,Q19772501,Q16206575,2011-01,2013-01
Q16751052,member of the Kentucky House of Representatives,Q20065966,Q17386381,2011-01,2013-01-08
Q16751197,Arkansas state senator,Q21361754,Q16729027,2011-01,2013-01-14
Q6369885,member of the Colorado House of Representatives,Q17485005,Q16728984,2011-01,2017-01-11
Q6790291,member of the State Senate of Vermont,Q20065418,Q47073077,2011-01,
Q6848092,Ohio state representative,Q17502533,Q6438273,2011-01,2018-12
Q6848271,member of the State Senate of West Virginia,Q21368444,Q16727426,2011-01,2020
Q7153756,Member of the North Carolina House of Representatives,Q18089655,Q6210153,2011-01,
Q7831853,Arkansas state senator,Q21361754,Q16727985,2011-01,2013-01-14
Q8004755,member of the Illinois House of Representatives,Q17495450,Q5066257,2011-01,
Q4910258,member of the State Senate of Oregon,Q19689183,Q6513073,2011,
Q5053433,member of the South Carolina House of Representatives,Q19754409,Q61633510,2011,2012
Q5231577,member of the State Senate of Kentucky,Q20066070,Q19868246,2011,2019
Q5485196,member of the State Senate of Missouri,Q21364537,Q5214537,2011,2019
Q6969599,member of the State Senate of Maryland,Q20064926,Q6206081,2011,
Q7349609,Member of the West Virginia House of Delegates,Q19772501,Q5525266,2011,
Q7364309,member of the Missouri House of Representatives,Q18131809,Q27840107,2011,2019
Q5525105,member of the State Senate of Illinois,Q20058778,Q7634259,2010-12-11,
Q5560484,member of the State Senate of California,Q19690441,Q6397820,2010-12-06,2018-11-30
Q6213175,member of the California State Assembly,Q18180908,Q4964238,2010-12-06,2012
Q6780670,member of the California State Assembly,Q18180908,Q4885873,2010-12-06,2013-03-21
Q7144115,member of the State Senate of California,Q19690441,Q2347916,2010-12-06,
Q7358720,member of the California State Assembly,Q18180908,Q7328265,2010-12-06,2012-11-30
Q5076365,member of the State Senate of Idaho,Q18655026,Q6513858,2010-12-01,
Q6829937,member of the State Senate of New Hampshire,Q19264592,Q16193758,2010-12-01,
Q5525261,member of the State Senate of Hawaii,Q20058751,Q16731010,2010-12,
Q5732803,member of the Maine House of Representatives,Q18713970,Q4885425,2010-12,2016-12
Q12327135,member of the Michigan House of Representatives,Q18654736,Q17708854,2010-11-30,2014-12-31
Q6178339,Ohio state representative,Q17502533,Q6491311,2010-11-30,2010-12-31
Q7441164,member of the Pennsylvania State Senate,Q18199902,Q6193828,2010-11-17,
Q6266057,member of the Oklahoma Senate,Q21367377,Q55611989,2010-11-16,
Q7921897,member of the Indiana House of Representatives,Q18190880,Q4932746,2010-11-16,
Q15993293,member of the State Senate of Alabama,Q20058764,Q28925091,2010-11-03,
Q4932257,member of the State Senate of Indiana,Q19362907,Q6198530,2010-11-03,
Q5024873,member of the Alabama House of Representatives,Q18648747,Q60190978,2010-11-03,2020-05-12
Q5075626,member of the State Senate of Alabama,Q20058764,Q5606176,2010-11-03,
Q6948481,member of the State Senate of Alabama,Q20058764,Q16105276,2010-11-03,
Q7182280,member of the State Senate of Alabama,Q20058764,Q18421894,2010-11-03,
Q7668204,member of the State Senate of Alabama,Q20058764,Q96679654,2010-11-03,
Q7838470,member of the Indiana House of Representatives,Q18190880,Q54196058,2010-11-03,
Q4679197,member of the Florida House of Representatives,Q18342844,Q4909258,2010-11-02,2018-11-06
Q4909383,member of the Florida House of Representatives,Q18342844,Q16215708,2010-11-02,2012-11-06
Q7363914,member of the Indiana House of Representatives,Q18190880,Q6831774,2010-11,
Q5134004,member of the State Senate of Idaho,Q18655026,Q6837249,2010-10-26,
Q618727,Deputy National Security Advisor,Q5261055,Q3702047,2010-10-20,2013-01-20
Q6193548,member of the State Senate of Kansas,Q19617175,Q6174382,2010-10-13,
Q6414562,member of the State Senate of Texas,Q18565274,Q21042340,2010-07-02,
Q6513843,member of the Georgia State Senate,Q20065663,Q20707561,2010-05-20,
Q7145682,ambassador to Singapore,Q1837665,Q13220995,2010-04-29,2013-09-04
Q5092677,member of the State Senate of Louisiana,Q18091440,Q13562324,2010-03-09,
Q7493522,member of the State Senate of Utah,Q20065565,Q16885879,2010-01-25,
Q5214816,Member of the State Senate of New Jersey,Q19385767,Q5294942,2010-01-19,2014-11-12
Q1738589,member of the State Senate of Virginia,Q18604340,Q5240722,2010-01-13,
Q6437770,member of the Virginia House of Delegates,Q20065408,Q7437337,2010-01-13,2016-01-13
Q16192645,member of the South Carolina House of Representatives,Q19754409,Q96410053,2010,2012
Q4964427,member of the Maine House of Representatives,Q18713970,Q105923375,2010,2018
Q6211204,member of the Tennessee House of Representatives,Q18538054,Q4797105,2010,2017-12-01
Q6389999,member of the Oklahoma Senate,Q21367377,Q16146507,2010,
Q7612590,member of the State Senate of Alabama,Q20058764,Q7538439,2010,
Q7674232,member of the Oklahoma House of Representatives,Q18925362,Q17285717,2010,2014
Q5218446,White House Deputy Communications Director,Q105075432,Q12066523,2009-12-19,2011-09-22
Q6163710,Member of the Kansas House of Representatives,Q17487134,Q23050240,2009-12-14,2013-01-08
Q4935441,member of the Georgia House of Representatives,Q17548315,Q16730829,2009-12-01,2017-01-09
Q6164043,member of the North Dakota House of Representatives,Q19360961,Q19880282,2009-12-01,2018-12-01
Q7340659,member of the Pennsylvania State Senate,Q18199902,Q4933395,2009-10-19,
Q5569304,member of the State Senate of Utah,Q20065565,Q16146633,2009-09-16,
Q5516319,ambassador to the United Nations Agencies for Food and Agriculture,Q7889421,Q4162301,2009-08-17,2012-04-05
Q5344386,member of the State Senate of Alabama,Q20058764,Q20985668,2009-06-30,
Q6255572,Under Secretary of State for Arms Control and International Security Affairs,Q7883173,Q459624,2009-06-26,2012-02-07
Q16114846,member of the State Senate of Maryland,Q20064926,Q5344960,2009-06-22,
Q7922181,Member of the North Carolina Senate,Q19727887,Q5218878,2009-05-19,
Q967329,ambassador to Iraq,Q1837622,Q494953,2009-04-24,2010-08-10
Q441879,United States Trade Representative,Q27907212,Q1399368,2009-03-18,2013-03-15
Q6136751,member of the Pennsylvania State Senate,Q18199902,Q5228246,2009-03-17,
Q7822384,White House Deputy Press Secretary,Q111511708,Q12066523,2009-01-20,2009-12-19
Q4898844,Secretary of State of West Virginia,Q7444393,Q6968251,2009-01-19,
Q5052570,member of the State Senate of South Carolina,Q18676729,Q7815530,2009-01-14,
Q5371307,member of the State Senate of Illinois,Q20058778,Q5371308,2009-01-14,
Q6152894,Member of the Wyoming House of Representatives,Q18341783,Q5053399,2009-01-13,
Q7331613,member of the Texas House of Representatives,Q18604553,Q5044227,2009-01-13,2018-12-21
Q16093105,member of the Washington House of Representatives,Q17598395,Q7317644,2009-01-12,2016-01-07
Q5273085,Member of the Kansas House of Representatives,Q17487134,Q5213801,2009-01-12,2013-01-14
Q61905311,member of the Georgia House of Representatives,Q17548315,Q6512959,2009-01-12,2013-01-14
Q64748214,member of the Washington House of Representatives,Q17598395,Q4954056,2009-01-12,
Q6832819,member of the Georgia State Senate,Q20065663,Q51265890,2009-01-12,
Q6846381,member of the State Senate of Iowa,Q18707052,Q7128944,2009-01-12,2013-01-13
Q22185,Lieutenant Governor of North Carolina,Q1538949,Q746219,2009-01-10,2013-01-07
Q8040695,member of the Illinois House of Representatives,Q17495450,Q5336223,2009-01-09,2017-01-11
Q18685473,member of the State Senate of Vermont,Q20065418,Q7292104,2009-01-07,2013-01-09
Q6779780,member of the Colorado House of Representatives,Q17485005,Q6397278,2009-01-07,2013-01-09
Q4933754,member of the Pennsylvania State Senate,Q18199902,Q6409546,2009-01-06,
Q5235501,member of the Pennsylvania House of Representatives,Q14616716,Q7613845,2009-01-06,2017-01-03
Q5549318,member of the Pennsylvania State Senate,Q18199902,Q5353959,2009-01-06,
Q59180499,member of the State Senate of Kentucky,Q20066070,Q52295883,2009-01-06,
Q6377318,member of the Minnesota House of Representatives,Q17505193,Q16104729,2009-01-06,2011-01-03
Q7357770,member of the Pennsylvania State Senate,Q18199902,Q5407861,2009-01-06,
Q16333837,Member of the Wyoming House of Representatives,Q18341783,Q60675659,2009-01-05,2013-01-08
Q27063631,member of the Missouri House of Representatives,Q18131809,Q5386212,2009-01-05,2017-01
Q4706878,member of the State Senate of South Dakota,Q6814783,Q15713302,2009-01-05,2015-01-05
Q5108468,Ohio state representative,Q17502533,Q4932642,2009-01-05,2016-02-23
Q6258021,member of the Montana House of Representatives,Q17496847,Q5585940,2009-01-05,2015-01-05
Q6271377,Ohio state representative,Q17502533,Q6437196,2009-01-05,2010-12-31
Q7650882,member of the Wisconsin State Assembly,Q18526160,Q5213820,2009-01-05,
Q98713674,member of the Montana House of Representatives,Q17496847,Q6384936,2009-01-05,2015-01-07
Q5238468,member of the Missouri House of Representatives,Q18131809,Q28606917,2009-01-03,2013-01-09
Q5294035,member of the State Senate of Kansas,Q19617175,Q7086461,2009-01-03,
Q7488942,member of the State Senate of New Mexico,Q20658713,Q7807370,2009-01-03,2015-01-05
Q20738075,member of the State Senate of Kentucky,Q20066070,Q17388733,2009-01-02,
Q16186548,member of the Michigan House of Representatives,Q18654736,Q7976592,2009-01-01,2015-01-01
Q5495557,member of the State Senate of Utah,Q20065565,Q13562496,2009-01-01,
Q6236914,Member of the North Carolina Senate,Q19727887,Q5294403,2009-01-01,2011-01-01
Q6846582,member of the State Senate of Utah,Q20065565,Q16729836,2009-01-01,
Q7455138,member of the State Senate of New York,Q18691526,Q6280908,2009-01-01,
Q7609391,member of the Utah House of Representatives,Q18810381,Q16226611,2009-01-01,2016-09-21
Q7614142,member of the Michigan House of Representatives,Q18654736,Q7294939,2009-01-01,2014-12-31
Q107344491,Member of the New Mexico House of Representatives,Q17631457,Q16733781,2009-01,2012-12
Q16106847,member of the South Dakota House of Representatives,Q19360976,Q16206518,2009-01,2011-01-11
Q16875371,member of the Oregon House of Representatives,Q19360415,Q4909711,2009-01,2009-01
Q5238244,member of the Indiana House of Representatives,Q18190880,Q5342552,2009-01,
Q5240486,member of the Wisconsin State Assembly,Q18526160,Q6385539,2009-01,2013-01-07
Q5606250,member of the Indiana House of Representatives,Q18190880,Q5081120,2009-01,
Q56224326,Rhode Island state senator,Q19397347,Q16194026,2009-01,
Q6236508,member of the State Senate of New Mexico,Q20658713,Q16194408,2009-01,
Q6543696,member of the State Senate of New Mexico,Q20658713,Q16733004,2009-01,
Q7498680,Arkansas state representative,Q19681513,Q16186443,2009-01,2013-01
Q7790642,member of the State Senate of Connecticut,Q19831739,Q16866533,2009-01,
Q5525122,member of the State Senate of Oregon,Q19689183,Q4963152,2009,
Q6116310,member of the Oregon House of Representatives,Q19360415,Q6829794,2009,2009
Q6380268,member of the State Senate of South Carolina,Q18676729,Q6243689,2009,
Q7225797,member of the Iowa House of Representatives,Q17486706,Q4769121,2009,2013
Q7308457,member of the Georgia State Senate,Q20065663,Q6531860,2009,
Q7819598,member of the State Senate of Tennessee,Q18534307,Q6388732,2009,
Q6451206,member of the State Senate of Texas,Q18565274,Q6205149,2008-12-29,
Q16105692,member of the State Senate of Maine,Q18342769,Q7846807,2008-12-03,2014-12-03
Q7342968,member of the State Senate of New Hampshire,Q19264592,Q55433423,2008-12-03,
Q58010398,member of the State Senate of North Dakota,Q21366730,Q19880286,2008-12-01,
Q6674610,member of the California State Assembly,Q18180908,Q6962991,2008-12-01,2014-11-30
Q7349934,member of the State Senate of Ohio,Q20065429,Q16185517,2008-11-18,2016-12-31
Q8006935,member of the Indiana House of Representatives,Q18190880,Q5342320,2008-11-18,
Q5228605,member of the Indiana House of Representatives,Q18190880,Q6768869,2008-11-05,2014-11-05
Q7412658,member of the State Senate of Indiana,Q19362907,Q6674757,2008-11-05,
Q11674,Lieutenant Governor of New York,Q6544428,Q3569412,2008-03-17,2008-06-24
Q1161808,member of the State Senate of Kentucky,Q20066070,Q17388769,2008-02-05,
Q3176689,ambassador to Lebanon,Q7889326,Q6836763,2008-01-25,2008-09-04
Q5386283,Secretary of State of Mississippi,Q7444377,Q5253534,2008-01-10,
Q6166992,member of the State Senate of Virginia,Q18604340,Q2039472,2008-01-09,
Q6172255,member of the State Senate of Virginia,Q18604340,Q5072876,2008-01-09,
Q6225931,member of the State Senate of Virginia,Q18604340,Q7329288,2008-01-09,
Q7595830,Member of the Mississippi Senate,Q18195558,Q5107398,2008-01-08,
Q4965417,member of the Washington House of Representatives,Q17598395,Q6771168,2008-01-07,2014-01-22
Q5335131,member of the State Senate of Utah,Q20065565,Q6369866,2008-01-02,
Q5044745,member of the Indiana House of Representatives,Q18190880,Q5092257,2008,
Q5568938,member of the State Senate of Indiana,Q19362907,Q5606323,2008,
Q7357864,member of the State Senate of Oregon,Q19689183,Q5495253,2008,
Q7498729,member of the Louisiana House of Representatives,Q17355090,Q6415535,2008,2020
Q7148701,member of the State Senate of Ohio,Q20065429,Q4910816,2007-10-10,2016-12-31
Q6833819,ambassador to Tanzania,Q7889386,Q1602312,2007-09-12,2009-01-20
Q100426602,member of the State Senate of Maryland,Q20064926,Q13562355,2007-09-05,
Q6241078,member of the State Senate of Maryland,Q20064926,Q5537544,2007-01-10,
Q6384600,member of the Colorado House of Representatives,Q17485005,Q4932506,2007-01-10,2011-01-12
Q7183310,member of the State Senate of Maryland,Q20064926,Q16195331,2007-01-10,
Q7327593,member of the Maryland House of Delegates,Q20064986,Q6175220,2007-01-10,2019-01-09
Q7422610,member of the State Senate of West Virginia,Q21368444,Q16195820,2007-01-10,
Q16193975,member of the State Senate of Tennessee,Q18534307,Q6113357,2007-01-09,
Q27063393,member of the South Dakota House of Representatives,Q19360976,Q16202862,2007-01-09,2015-01-13
Q5233777,member of the State Senate of Tennessee,Q18534307,Q16193925,2007-01-09,
Q5524191,member of the State Senate of South Dakota,Q6814783,Q15713233,2007-01-09,2015-01-13
Q7612670,member of the Tennessee House of Representatives,Q18538054,Q6271163,2007-01-09,2017-01
Q7812650,member of the State Senate of Texas,Q18565274,Q7348034,2007-01-09,
Q108312601,member of the Washington House of Representatives,Q17598395,Q6397683,2007-01-08,2017-01-09
Q4977749,Lieutenant Governor of Ohio,Q1660669,Q434031,2007-01-08,2011-01-10
Q5115579,member of the State Senate of Iowa,Q18707052,Q7340213,2007-01-08,
Q5335212,member of the Washington House of Representatives,Q17598395,Q6147348,2007-01-08,2013-12-16
Q57532535,member of the Washington House of Representatives,Q17598395,Q5111161,2007-01-08,2011-07-20
Q6156219,member of the Washington House of Representatives,Q17598395,Q16886446,2007-01-08,2015-01-12
